HOMO,r2,r3,a3,r4,a4,d4,r5,a5,d5,r6,a6,d6,r7,a7,d7,r8,a8,d8,r9,a9,d9,r10,a10,d10,r11,a11,d11,r12,a12,d12,r13,a13,d13,r14,a14,d14,r15,a15,d15,r16,a16,d16,r17,a17,d17,r18,a18,d18,r19,a19,d19,r20,a20,d20,r21,a21,d21,r22,a22,d22,r23,a23,d23,r24,a24,d24,r25,a25,d25,r26,a26,d26,r27,a27,d27,r28,a28,d28,r29,a29,d29,r30,a30,d30,r31,a31,d31,r32,a32,d32,r33,a33,d33,r34,a34,d34,r35,a35,d35,r36,a36,d36,r37,a37,d37,r38,a38,d38,r39,a39,d39,r40,a40,d40,r41,a41,d41,r42,a42,d42,r43,a43,d43,r44,a44,d44,r45,a45,d45,r46,a46,d46,r47,a47,d47,r48,a48,d48,r49,a49,d49
-0.1698,1.525,1.5875,113.42,1.5451,106.09,61.45,1.54,115.56,312.17,1.3615,123.12,23.65,1.4205,123.58,179.37,1.408,131.79,319.66,1.3816,126.57,185.22,1.4233,115.99,172.46,1.3107,123.14,174.95,1.542,119.43,181.92,1.3331,127.71,280.5,1.4291,121.71,179.97,1.3878,127.74,175.69,1.5519,105.62,191.19,1.5282,110.2,75.19,1.5073,110.84,201.6,1.4888,128.29,352.81,1.5452,123.49,350.17,1.1122,106.21,118.14,1.1125,110.67,233.19,1.1059,109.1,180.03,1.1081,114.06,299.2,1.1096,115.24,191.69,1.111,109.55,75.76,1.0787,112.75,145.92,1.0861,118.95,356.15,1.0895,118.29,355.14,1.0851,117.25,327.7,1.1005,115.14,125.64,1.0842,118.17,356.56,1.1103,107.29,309.79,1.1128,111.14,191.68,1.1104,113.93,69.5,1.1001,109.67,286.57,1.0968,109.04,168.12,1.1074,112.89,48.27,1.1068,111.63,57.78,1.1095,115.69,298.19,1.0918,107.99,179.8,1.0987,108.45,2.19,1.1031,115.21,240.06,1.1089,112.05,121.4,1.0991,114.25,357.56,1.1091,111.63,232.71,1.1098,108.41,118.72,1.0772,117.15,354.45,1.3019,121.17,176.23
-0.1745,1.5336,1.5527,112.1,1.539,109.15,63.03,1.5618,112.79,312.49,1.3539,120.99,17.65,1.492,120.86,179.0,1.4128,130.09,326.0,1.4118,125.47,184.4,1.4463,116.69,170.47,1.3371,124.98,168.22,1.5394,124.05,185.55,1.3446,123.72,284.53,1.4008,116.68,176.41,1.3691,126.09,180.52,1.5562,108.02,193.45,1.5506,110.0,75.75,1.5159,112.46,201.2,1.5254,127.02,349.69,1.5087,125.97,354.77,1.1113,110.47,119.84,1.1128,108.44,235.92,1.1147,110.41,187.31,1.1097,112.66,305.72,1.1118,115.02,187.14,1.1141,107.59,72.07,1.0799,114.35,145.77,1.0816,118.65,358.82,1.0862,114.99,7.15,1.092,114.91,333.33,1.0967,115.23,131.78,1.0902,118.58,343.92,1.1065,107.66,311.63,1.117,112.26,191.6,1.1116,110.73,69.84,1.1101,107.47,291.43,1.1087,113.68,173.51,1.1081,113.12,49.4,1.1078,105.22,41.68,1.1246,111.3,291.52,1.0947,116.87,166.55,1.1024,111.5,3.17,1.1149,114.42,239.44,1.1174,110.43,122.92,1.1033,107.64,358.29,1.1101,112.47,239.08,1.1106,113.84,120.03,1.0785,114.86,2.75,1.2962,123.53,174.75
-0.1738,1.519,1.5514,113.13,1.5498,108.53,60.28,1.554,114.99,316.78,1.3623,120.44,13.3,1.5207,123.54,178.93,1.4053,127.82,329.49,1.4005,125.92,175.52,1.4586,119.69,181.77,1.3568,123.8,192.57,1.5722,116.88,172.12,1.3481,124.3,261.37,1.411,116.3,179.04,1.3656,126.95,182.91,1.5503,106.05,195.84,1.547,109.0,76.33,1.5714,113.51,199.81,1.5528,124.02,3.7,1.5188,126.64,7.55,1.1177,109.4,117.98,1.1161,107.79,233.49,1.1133,110.59,178.41,1.1078,113.32,297.26,1.1217,111.52,193.99,1.103,108.75,81.79,1.0843,113.91,151.19,1.0806,115.8,0.61,1.0869,116.55,359.56,1.0942,118.45,22.67,1.0949,112.92,41.79,1.0879,117.49,15.22,1.1071,108.28,296.55,1.1093,113.53,175.16,1.0991,107.48,53.12,1.1063,115.54,298.8,1.1087,114.27,171.68,1.1154,104.61,55.92,1.107,108.32,35.63,1.1113,107.13,283.59,1.0989,116.68,165.23,1.1011,113.54,348.34,1.1082,109.62,226.62,1.1122,111.68,112.19,1.102,111.39,3.96,1.1142,112.16,241.07,1.1181,111.06,124.11,1.0829,114.82,359.85,1.303,123.02,183.01
-0.1672,1.519,1.5451,109.51,1.5762,109.81,58.68,1.5307,115.83,319.48,1.3715,121.78,11.72,1.4875,126.4,184.58,1.4228,125.29,325.79,1.3776,128.21,176.43,1.4509,121.39,174.28,1.3145,126.65,186.84,1.5724,119.07,178.42,1.3318,125.57,264.75,1.4109,119.33,172.48,1.359,126.45,181.16,1.6745,104.73,191.46,1.575,114.06,75.98,1.5112,111.79,195.04,1.4957,124.51,0.69,1.5154,125.04,6.38,1.123,105.38,119.44,1.1173,108.73,233.07,1.1077,111.76,183.16,1.1051,109.6,299.8,1.1182,113.3,193.33,1.1155,107.24,79.59,1.0758,115.57,150.7,1.0906,118.17,351.35,1.0863,117.0,356.93,1.0785,120.72,21.57,1.094,115.95,55.81,1.0861,117.66,9.83,1.1141,113.5,310.26,1.1085,108.02,188.2,1.1069,108.07,71.62,1.1158,111.57,289.57,1.1067,113.25,167.3,1.1112,110.23,47.55,1.1132,108.14,51.82,1.116,115.08,296.64,1.0926,113.22,174.45,1.095,107.79,345.9,1.1099,113.01,226.48,1.1117,113.64,105.53,1.1012,106.51,355.8,1.1087,114.84,233.82,1.1114,111.31,112.87,1.0847,116.46,8.76,1.3008,119.94,189.74
-0.1715,1.5173,1.5794,111.26,1.5497,109.42,62.87,1.4866,111.2,312.87,1.3515,123.8,17.07,1.4563,121.04,179.82,1.4165,133.15,323.63,1.4018,128.65,178.57,1.4509,117.86,184.34,1.3355,123.94,192.07,1.5586,120.13,175.31,1.4015,121.18,264.41,1.4173,116.29,176.63,1.4138,128.12,180.03,1.5468,104.95,195.18,1.588,108.51,76.28,1.4981,110.66,203.49,1.4886,127.71,4.78,1.5535,127.59,357.25,1.122,109.36,119.59,1.111,103.68,231.61,1.1095,113.35,185.77,1.1092,111.35,305.22,1.1141,113.65,193.36,1.1142,108.67,77.47,1.0732,112.39,142.34,1.0837,119.32,2.14,1.0884,114.48,359.05,1.0971,116.78,25.76,1.1034,116.29,46.17,1.0986,117.95,8.65,1.1178,107.33,308.23,1.1091,114.5,188.25,1.1158,111.99,65.11,1.105,106.49,284.84,1.106,114.64,164.51,1.112,110.29,41.05,1.1036,114.89,39.29,1.1151,110.8,282.04,1.0976,109.89,167.78,1.0959,111.02,355.5,1.117,110.72,234.28,1.12,112.02,117.73,1.0983,104.54,0.11,1.1099,113.56,239.46,1.1132,113.4,117.87,1.0725,118.44,5.76,1.3009,119.21,184.09
-0.1674,1.5113,1.5211,110.26,1.5386,111.65,56.19,1.5028,117.43,317.25,1.3611,118.11,10.86,1.4547,121.56,179.47,1.4354,129.79,329.0,1.4458,128.57,175.93,1.4676,119.93,172.34,1.3078,124.16,176.35,1.5268,118.19,186.67,1.3316,125.56,279.74,1.4374,118.12,177.05,1.3994,121.38,175.99,1.5711,107.37,194.2,1.5613,107.97,79.93,1.5174,111.12,201.01,1.5158,122.57,4.57,1.5819,127.52,356.13,1.1272,110.96,118.41,1.1093,108.54,238.04,1.1079,115.62,184.16,1.1127,107.56,301.41,1.104,109.19,193.96,1.1048,109.78,82.54,1.0705,113.46,139.99,1.0924,118.44,353.56,1.0882,116.08,13.87,1.0912,122.15,354.21,1.0863,113.54,133.53,1.0939,121.87,359.89,1.1145,109.62,300.08,1.1049,112.12,176.34,1.1094,106.52,57.49,1.1102,112.26,294.92,1.1068,108.95,176.29,1.11,111.28,56.33,1.1023,106.79,42.22,1.1103,113.79,287.52,1.0972,111.69,165.81,1.1077,109.5,359.16,1.1149,111.38,240.8,1.1096,115.95,121.83,1.1032,111.69,2.05,1.1028,114.22,236.33,1.1058,106.29,119.87,1.0859,118.1,6.71,1.2987,119.61,183.41
-0.1717,1.5117,1.5745,110.92,1.582,109.01,67.33,1.5299,107.19,307.89,1.3786,125.05,22.1,1.5073,123.17,178.99,1.4148,127.64,324.87,1.4228,129.1,181.06,1.4534,118.98,172.26,1.3315,122.83,178.05,1.5643,120.34,183.95,1.3513,122.03,277.51,1.4226,116.84,178.7,1.3755,128.93,180.14,1.5355,106.66,194.68,1.533,111.03,75.22,1.5829,109.12,207.4,1.4973,124.65,358.7,1.5709,131.31,353.77,1.1231,107.3,119.41,1.1143,110.03,234.97,1.0997,115.39,195.07,1.1151,104.98,309.87,1.1152,116.14,187.39,1.1202,108.13,70.73,1.0724,117.15,136.1,1.093,116.48,355.05,1.0793,116.19,3.39,1.0911,113.97,332.34,1.0985,119.89,122.4,1.0839,119.51,346.5,1.1114,109.97,299.32,1.1045,109.63,179.92,1.1137,111.41,59.69,1.1067,109.77,299.49,1.0964,109.63,182.39,1.1122,112.8,60.96,1.1224,105.6,52.53,1.1141,115.3,298.78,1.1024,114.19,174.65,1.0993,109.49,357.57,1.1173,109.14,239.53,1.1136,114.84,120.61,1.0976,106.66,0.58,1.1081,113.82,239.93,1.1089,111.47,119.26,1.0856,115.78,1.4,1.3062,122.65,179.73
-0.1721,1.5099,1.5232,114.54,1.4918,108.9,65.24,1.5515,110.21,309.99,1.3827,124.35,24.73,1.4989,126.42,177.07,1.401,128.26,318.47,1.3732,127.41,179.33,1.4527,120.28,179.01,1.3386,127.22,170.81,1.5592,122.07,177.27,1.3673,126.53,290.73,1.4242,120.38,176.88,1.4133,131.5,174.47,1.574,109.97,190.84,1.545,109.55,72.59,1.5429,112.62,200.0,1.4828,127.88,357.86,1.5195,127.38,348.01,1.115,102.69,118.89,1.1094,109.98,231.24,1.1125,115.94,192.54,1.1117,105.74,308.39,1.1099,113.77,189.16,1.0965,111.06,72.22,1.0809,116.96,145.79,1.0926,117.43,352.22,1.0853,116.42,353.26,1.1057,120.16,335.36,1.1135,117.01,130.43,1.0906,117.6,338.99,1.1077,111.74,303.86,1.1053,110.16,181.4,1.1092,108.85,63.73,1.109,119.22,296.6,1.1093,107.13,173.12,1.1161,105.98,59.93,1.1059,115.43,45.88,1.1102,110.46,286.95,1.1013,108.59,173.73,1.0958,115.57,3.43,1.1034,111.87,237.1,1.1096,108.1,124.47,1.0936,106.51,3.27,1.1112,110.06,245.88,1.1076,115.32,125.02,1.08,119.76,7.06,1.2994,117.97,175.72
-0.1657,1.5972,1.5693,111.21,1.5266,109.09,62.85,1.5502,112.36,307.99,1.3793,126.05,25.24,1.4534,126.58,179.24,1.4093,125.31,318.72,1.3698,128.77,183.24,1.4655,121.4,171.37,1.3021,122.83,173.98,1.5372,121.4,183.78,1.3247,123.73,283.66,1.4337,114.34,175.7,1.4002,126.45,180.78,1.5197,109.53,195.86,1.5929,109.74,73.29,1.5128,106.45,203.9,1.5229,121.11,0.54,1.5443,129.45,348.96,1.12,109.22,119.57,1.1141,105.21,233.32,1.1103,110.3,186.48,1.1076,109.41,302.6,1.1054,118.6,184.67,1.1117,105.8,69.22,1.0832,116.63,141.66,1.0878,114.55,352.54,1.076,118.24,357.58,1.0908,120.73,342.84,1.0988,115.55,126.86,1.0844,117.22,356.14,1.1013,116.62,312.17,1.109,111.01,186.26,1.1133,107.03,71.58,1.1103,111.28,291.47,1.1086,109.52,172.74,1.1066,112.85,52.99,1.1089,113.87,53.48,1.1228,109.42,297.56,1.1038,111.13,181.86,1.1021,107.34,352.76,1.1138,117.76,228.9,1.1124,108.48,108.33,1.0983,109.9,8.61,1.1049,111.75,245.36,1.1088,109.89,128.92,1.0884,117.99,355.24,1.3,121.27,179.49
-0.175,1.5195,1.5461,111.97,1.5357,106.9,63.38,1.564,115.08,309.97,1.3685,121.5,23.45,1.4699,123.03,175.94,1.3846,131.01,324.73,1.3934,123.29,182.44,1.4355,113.04,174.41,1.3446,123.23,175.31,1.5382,122.86,180.71,1.3658,123.76,282.46,1.4164,118.94,180.66,1.4173,127.47,177.39,1.5214,107.38,193.02,1.5398,106.41,75.4,1.5441,110.73,200.26,1.538,129.13,354.43,1.5298,126.69,351.6,1.1165,108.03,122.05,1.1144,107.92,236.54,1.1087,114.14,188.48,1.1082,108.49,305.88,1.106,116.34,183.48,1.1195,106.79,69.02,1.0751,114.55,140.55,1.0899,120.6,353.4,1.0905,117.12,355.12,1.0994,117.5,335.14,1.0951,114.5,142.47,1.09,117.22,346.67,1.1064,113.11,308.47,1.1108,109.9,186.7,1.1077,111.29,69.56,1.1072,108.96,291.54,1.1084,109.6,175.2,1.1085,114.36,53.13,1.1068,108.91,49.54,1.1157,111.37,294.39,1.1045,112.63,175.46,1.1071,109.35,0.89,1.113,110.99,241.3,1.1106,114.77,122.09,1.1008,108.69,358.43,1.1045,111.49,238.41,1.1078,113.02,119.66,1.0907,117.33,357.73,1.2966,122.6,169.61
-0.1717,1.549,1.5093,108.15,1.519,110.37,63.51,1.5027,115.14,311.6,1.3819,121.94,16.03,1.4603,125.23,184.36,1.403,127.3,321.84,1.3938,124.97,184.0,1.4515,116.22,174.3,1.355,125.57,172.87,1.5428,120.13,178.98,1.36,127.61,283.53,1.4101,119.0,180.78,1.3822,128.21,176.24,1.5035,105.11,191.4,1.5651,110.25,72.53,1.5339,112.41,200.47,1.5272,128.69,354.66,1.5149,126.66,349.48,1.113,112.64,125.76,1.1068,103.35,240.81,1.1106,112.41,190.73,1.1095,109.51,308.06,1.1129,109.46,196.47,1.0985,112.34,84.05,1.0813,119.21,143.99,1.0796,122.1,1.07,1.0836,114.64,6.45,1.0861,121.68,333.0,1.1112,114.28,125.91,1.0855,117.48,3.66,1.1057,107.26,299.56,1.1054,113.88,179.42,1.1071,110.74,56.79,1.1066,112.06,293.82,1.1066,111.11,174.31,1.1065,112.42,54.42,1.1037,108.99,44.34,1.1072,120.08,285.01,1.1024,106.48,163.68,1.0964,112.07,349.76,1.1112,108.28,232.3,1.1085,116.24,115.58,1.0991,106.29,5.29,1.1082,113.31,246.45,1.104,114.0,124.85,1.081,117.64,352.38,1.2988,119.95,176.05
-0.1726,1.5135,1.5088,114.42,1.5431,108.57,65.6,1.585,112.0,316.02,1.3776,123.58,12.6,1.4395,127.44,181.89,1.4018,125.07,331.46,1.423,127.12,179.21,1.4711,119.33,172.44,1.3448,123.23,171.38,1.5626,120.78,175.26,1.3471,126.7,290.68,1.4121,116.02,176.82,1.3688,129.83,179.26,1.5074,109.28,191.27,1.5641,112.49,70.9,1.4945,109.78,202.15,1.557,123.24,352.48,1.5023,127.13,346.57,1.1186,109.97,122.74,1.1139,106.36,235.99,1.1132,108.83,194.34,1.1135,109.42,310.0,1.1064,115.37,195.06,1.109,109.63,77.34,1.0656,119.32,153.31,1.0876,116.69,342.13,1.0878,117.27,0.05,1.099,117.34,327.29,1.0769,118.1,130.34,1.0942,120.06,351.91,1.1139,111.05,303.76,1.1042,109.87,183.45,1.1059,109.59,64.72,1.105,112.79,298.83,1.1034,109.03,179.79,1.1113,111.03,59.79,1.1133,105.4,50.72,1.1052,119.8,295.49,1.0966,110.33,170.83,1.0923,112.99,7.44,1.1071,113.01,243.71,1.1077,108.08,128.93,1.0947,105.66,4.17,1.1102,112.32,245.5,1.1082,114.42,125.26,1.0823,117.04,352.44,1.3025,121.95,171.81
-0.1719,1.6296,1.5208,110.89,1.5296,106.23,66.77,1.5475,114.54,310.0,1.3752,123.43,17.36,1.4297,125.4,185.25,1.4073,126.94,319.46,1.3904,127.03,185.02,1.4386,121.06,177.61,1.316,130.09,177.27,1.5137,123.21,177.3,1.3414,129.27,287.03,1.413,118.7,179.38,1.4268,127.17,169.1,1.547,106.57,189.12,1.5695,105.6,71.16,1.548,111.18,205.46,1.5161,124.8,357.59,1.4972,123.94,337.35,1.1153,104.49,122.05,1.1145,108.72,235.39,1.1054,116.18,189.78,1.1071,110.79,310.39,1.0874,113.61,186.27,1.1106,106.26,73.54,1.0786,114.28,148.9,1.0872,116.34,3.01,1.0888,113.67,355.21,1.097,116.02,326.57,1.1015,112.19,128.97,1.0887,119.68,342.24,1.1031,102.42,304.34,1.1007,118.35,183.93,1.1084,109.9,57.3,1.108,110.07,304.1,1.1077,114.29,181.95,1.1123,108.36,61.15,1.1027,107.14,38.03,1.1164,114.61,281.99,1.0855,109.59,161.5,1.0963,112.53,6.5,1.1113,111.82,243.39,1.1105,109.95,127.54,1.1037,110.45,19.7,1.1169,111.36,258.79,1.1016,112.33,142.25,1.0901,121.45,350.19,1.2994,119.01,170.55
-0.1703,1.5278,1.5699,113.22,1.5458,108.57,58.68,1.5978,113.95,315.18,1.3439,123.03,16.75,1.4129,125.46,176.99,1.4085,130.73,329.1,1.3989,130.53,178.39,1.457,118.02,176.16,1.3241,121.39,178.27,1.5326,118.5,179.43,1.329,122.71,280.08,1.4384,117.35,182.14,1.4347,131.25,175.61,1.5093,103.96,192.9,1.5151,107.04,79.98,1.5257,109.82,199.48,1.5885,126.44,355.31,1.5194,129.19,345.64,1.114,108.83,119.0,1.1083,109.32,234.75,1.1157,104.93,179.53,1.1075,115.88,295.67,1.1079,117.77,192.61,1.11,105.6,77.84,1.0824,113.47,147.27,1.091,116.03,353.05,1.0803,117.07,0.9,1.0997,113.34,321.97,1.1036,118.86,125.4,1.097,120.48,353.83,1.109,103.53,312.01,1.11,115.57,194.97,1.1092,114.43,67.56,1.1109,109.85,291.25,1.103,116.12,167.8,1.1214,108.88,46.91,1.1102,105.6,48.31,1.1162,110.08,298.67,1.0982,119.57,175.8,1.1041,108.15,357.06,1.1129,111.76,239.04,1.109,115.21,117.94,1.1042,110.57,7.56,1.1057,108.62,247.43,1.1027,113.74,131.54,1.0804,120.4,357.43,1.3068,121.49,173.9
-0.1662,1.5369,1.5723,110.57,1.5283,109.1,64.4,1.5536,113.23,311.59,1.3823,122.22,16.36,1.4444,126.09,178.73,1.4347,132.92,326.92,1.3767,132.26,167.19,1.4588,118.32,180.01,1.2934,122.79,189.55,1.5383,122.35,179.92,1.3394,126.31,283.54,1.4286,119.8,176.93,1.3774,126.8,172.04,1.572,106.25,191.23,1.543,109.22,74.21,1.5483,110.62,205.07,1.5027,123.25,14.98,1.6117,123.9,340.25,1.1205,107.33,119.28,1.1118,110.15,234.44,1.1133,115.99,195.07,1.1038,106.01,311.02,1.1095,110.72,187.95,1.1029,110.71,74.19,1.0692,112.33,161.38,1.0858,116.64,355.25,1.0857,117.24,14.13,1.0904,117.88,336.58,1.1054,115.2,123.31,1.0864,117.46,339.36,1.1091,108.96,301.49,1.1025,110.38,182.93,1.1069,112.94,61.99,1.0987,112.58,305.1,1.1063,115.16,179.26,1.1082,104.7,61.06,1.0995,109.25,36.1,1.1078,110.63,281.42,1.1007,111.86,165.29,1.1005,110.15,352.51,1.105,116.99,224.85,1.108,105.81,108.2,1.1075,108.93,21.8,1.1134,114.54,259.1,1.1063,109.67,141.14,1.0793,117.43,359.1,1.2968,120.44,174.77
-0.1703,1.5229,1.559,112.81,1.5291,109.48,59.68,1.5766,113.85,314.69,1.3557,124.08,18.6,1.4362,123.82,180.71,1.4061,128.69,318.97,1.3866,127.9,184.49,1.4436,117.67,175.14,1.3274,125.97,176.93,1.5518,121.77,183.8,1.3528,123.88,271.79,1.4099,118.25,180.7,1.3731,126.21,183.68,1.5397,103.14,193.12,1.5553,110.3,76.35,1.5035,108.97,200.96,1.4959,125.91,359.86,1.5653,124.38,0.4,1.104,110.84,126.74,1.11,108.24,242.55,1.1061,108.49,185.35,1.0995,113.82,303.01,1.1136,114.11,193.26,1.1176,111.63,76.66,1.0727,116.47,148.28,1.0881,118.87,6.66,1.0832,117.02,7.39,1.1068,115.38,327.46,1.1212,115.11,127.56,1.0887,119.6,5.23,1.1061,112.51,307.47,1.1079,110.54,184.6,1.1083,109.07,67.29,1.1073,113.97,288.87,1.1102,107.2,170.43,1.1123,112.27,53.1,1.1086,111.47,42.62,1.116,108.04,288.82,1.0931,113.7,172.52,1.0969,110.6,8.86,1.1324,112.86,246.28,1.1126,111.25,129.88,1.0984,108.96,4.29,1.1175,112.34,243.95,1.1147,112.11,125.41,1.079,118.04,354.17,1.2873,117.82,177.52
-0.1674,1.5201,1.5105,113.31,1.5701,109.79,65.51,1.5212,112.68,313.12,1.3941,121.63,10.91,1.4697,125.05,180.34,1.4205,127.85,332.74,1.3777,128.24,180.01,1.4679,120.65,176.81,1.3248,126.66,174.95,1.5285,118.66,178.09,1.3239,124.21,274.67,1.4525,115.06,184.93,1.4065,124.02,186.22,1.5377,107.86,195.28,1.5242,110.11,75.54,1.4986,110.93,203.46,1.5153,125.69,352.2,1.5678,129.15,357.64,1.1017,105.55,123.87,1.1076,106.44,235.85,1.1134,111.15,190.53,1.107,107.76,305.93,1.1166,111.85,190.04,1.1166,109.34,76.62,1.069,116.48,164.6,1.0879,117.87,355.88,1.0844,117.15,356.98,1.086,120.54,324.55,1.0897,115.99,130.02,1.0895,121.71,357.42,1.1064,106.71,304.19,1.1025,111.54,186.71,1.1073,113.69,63.34,1.1053,109.55,299.98,1.1045,110.08,182.18,1.1167,111.84,60.85,1.1035,114.68,41.53,1.102,109.5,283.72,1.0887,109.64,170.0,1.0951,114.87,5.32,1.1101,110.81,239.34,1.1148,108.41,126.44,1.0977,116.96,356.26,1.0994,109.24,230.3,1.1133,108.12,118.88,1.0645,117.82,348.1,1.3049,122.33,176.42
-0.1655,1.548,1.568,111.94,1.5416,107.74,62.22,1.5363,115.3,314.01,1.3797,123.61,18.52,1.4491,130.38,180.24,1.4065,126.01,326.49,1.3464,127.74,181.1,1.4735,120.72,172.72,1.3356,126.58,177.32,1.5607,119.71,180.68,1.3213,125.9,277.31,1.4177,119.94,179.15,1.3734,128.78,172.2,1.5332,106.34,190.88,1.5603,110.53,75.17,1.5094,113.84,199.86,1.4735,125.88,356.64,1.519,124.32,351.67,1.1119,110.05,124.55,1.1237,107.23,238.71,1.1129,112.92,183.92,1.1068,109.52,301.67,1.1115,115.62,185.92,1.1113,106.76,72.27,1.0773,117.09,147.77,1.0868,118.78,1.61,1.0863,114.08,5.83,1.0984,119.78,334.99,1.0938,114.61,120.47,1.0922,121.07,357.54,1.1066,108.0,307.04,1.1018,118.01,179.8,1.1079,104.42,60.15,1.1012,110.54,282.76,1.1056,110.47,162.44,1.1085,109.3,42.45,1.1115,109.72,48.77,1.1029,120.76,285.12,1.102,104.71,167.13,1.1039,116.07,357.75,1.1142,105.43,237.62,1.1055,111.07,125.3,1.1034,108.87,1.19,1.1071,112.17,240.39,1.109,111.99,121.99,1.0699,120.26,9.46,1.3015,115.97,177.82
-0.1689,1.5418,1.5178,113.31,1.517,108.75,63.78,1.5427,115.41,311.65,1.3612,120.66,19.85,1.4282,123.67,180.54,1.4146,128.01,320.58,1.4039,130.21,178.51,1.4489,120.84,173.22,1.3049,126.2,176.7,1.5223,120.69,182.75,1.3338,127.87,284.33,1.4179,117.1,177.92,1.4022,125.91,176.9,1.5505,109.71,194.41,1.5431,113.7,71.19,1.4886,110.12,199.52,1.5326,125.33,2.8,1.5149,128.06,347.24,1.1173,106.98,118.5,1.112,109.61,232.59,1.1059,105.9,179.77,1.1024,111.64,294.56,1.114,113.41,185.48,1.1075,104.96,72.68,1.0731,114.37,144.96,1.0812,116.7,6.97,1.0896,117.66,3.07,1.1001,121.78,336.02,1.1179,113.23,128.05,1.0881,117.86,354.47,1.1108,108.23,299.73,1.1093,114.72,178.36,1.1064,109.94,56.63,1.108,109.41,293.09,1.1036,110.45,175.25,1.1038,114.1,53.82,1.1126,112.29,54.94,1.1192,113.31,296.04,1.0854,108.62,179.32,1.0984,105.87,353.37,1.1089,111.06,236.54,1.1084,117.41,115.13,1.1023,106.97,7.64,1.1078,116.15,245.49,1.1079,109.54,124.46,1.0881,117.78,357.91,1.2958,121.61,183.58
-0.1768,1.506,1.5527,110.6,1.5511,108.83,64.23,1.5853,114.89,313.59,1.3639,118.93,15.22,1.4438,123.03,185.38,1.4083,128.7,323.17,1.3886,129.17,187.0,1.4522,119.4,173.94,1.3452,126.77,172.14,1.5255,120.51,182.92,1.3877,122.38,278.44,1.4058,116.01,182.39,1.3733,127.46,174.94,1.5157,106.27,189.73,1.5124,110.32,76.47,1.5131,111.32,204.69,1.512,126.71,349.83,1.5609,127.2,350.71,1.1171,107.08,122.89,1.1135,110.08,237.75,1.1035,114.12,197.18,1.0981,107.43,313.48,1.1063,115.05,193.23,1.1094,108.08,76.84,1.074,115.71,140.53,1.0707,121.03,12.05,1.0836,118.45,354.61,1.1072,118.01,329.66,1.1077,112.05,145.01,1.0918,120.6,355.2,1.1047,112.02,309.55,1.1059,110.59,186.21,1.1055,107.65,69.4,1.1099,113.49,292.43,1.1038,109.83,170.65,1.1109,109.3,53.17,1.1098,108.54,45.71,1.107,115.02,289.63,1.0965,111.09,168.81,1.0997,113.27,1.7,1.1173,113.29,235.39,1.1137,107.06,120.35,1.1,113.41,16.47,1.1134,111.4,250.98,1.1104,106.07,136.58,1.0819,117.4,355.77,1.2886,121.83,172.02
-0.17,1.5392,1.4974,114.16,1.5241,109.03,61.23,1.5455,113.81,313.98,1.3662,123.1,16.28,1.4439,122.19,178.43,1.4175,134.01,332.0,1.3767,129.97,180.49,1.4523,117.96,172.25,1.3376,125.78,172.21,1.5355,121.16,177.71,1.3414,126.75,286.28,1.4238,116.75,180.07,1.3886,124.53,173.54,1.5484,107.14,197.96,1.5245,110.86,73.64,1.5728,107.65,202.77,1.5112,125.25,352.59,1.5502,126.21,351.16,1.1136,106.36,127.35,1.1102,106.19,240.45,1.097,111.15,188.22,1.1034,107.01,302.8,1.1066,117.26,187.1,1.0983,105.73,71.7,1.0728,112.77,152.33,1.0833,118.44,356.22,1.0848,116.68,7.92,1.0978,121.94,336.72,1.0991,115.1,132.79,1.0934,118.59,344.03,1.1137,111.54,308.14,1.1075,111.21,185.48,1.1127,107.76,67.16,1.1041,107.84,290.7,1.1081,110.37,176.5,1.1006,116.49,52.15,1.1081,114.12,42.29,1.1175,106.08,288.28,1.0911,113.44,173.94,1.0962,109.35,350.49,1.1047,105.79,234.03,1.1112,116.87,117.57,1.0959,110.11,10.48,1.109,110.04,248.48,1.1095,109.54,132.04,1.08,118.62,354.59,1.3046,121.46,173.64
-0.1647,1.5876,1.5341,110.74,1.5312,107.88,63.5,1.547,116.09,316.13,1.3549,123.3,9.96,1.4006,123.57,185.01,1.3994,130.24,322.81,1.3904,130.78,187.94,1.4679,118.47,177.39,1.3169,123.9,174.09,1.5669,123.32,176.15,1.3276,126.58,281.26,1.4375,117.86,176.17,1.3668,126.39,181.5,1.5763,104.13,190.72,1.5451,113.38,71.29,1.5159,109.68,198.08,1.5183,126.95,349.82,1.5354,126.52,350.61,1.126,107.35,119.09,1.1019,108.81,233.14,1.1097,109.33,183.03,1.1056,109.46,299.24,1.11,115.37,192.48,1.1128,103.62,79.94,1.0719,112.91,151.79,1.0783,115.39,354.53,1.0901,116.52,357.34,1.0901,118.24,336.99,1.0992,118.22,119.62,1.0909,120.95,1.14,1.1127,107.97,303.5,1.1076,117.58,180.18,1.1087,107.34,57.81,1.1076,114.76,297.25,1.1127,109.37,176.52,1.1112,110.6,59.57,1.1056,104.18,47.95,1.1098,116.07,294.36,1.0968,114.15,169.17,1.1022,106.46,4.11,1.1084,111.73,247.34,1.1088,116.56,124.73,1.1004,110.15,5.16,1.1085,114.9,241.89,1.1108,110.73,124.1,1.0735,118.06,356.0,1.3049,121.08,173.44
